# Fission Isotope Spectra
#  Huber model, as provided by Christine Lewis
#    P. Huber and T. Schwetz, Phys. Rev. D70, 053011 (2004)
#
# The columns have the following definitions:
#   Enu: Antineutrino energy [MeV]
#   dNdE_XXX: Antineutrino spectrum [antineutrinos MeV^-1 fission^-1]
#Enu     dNdE_U235    dNdE_U238   dNdE_Pu239   dNdE_Pu241
5.380 7.502867e-02 1.247629e-01 4.158958e-02 6.486920e-02
5.390 7.416360e-02 1.234604e-01 4.108088e-02 6.412119e-02
5.400 7.330850e-02 1.221715e-01 4.057840e-02 6.338180e-02
5.410 7.241154e-02 1.208961e-01 4.004972e-02 6.260619e-02
5.420 7.152555e-02 1.196340e-01 3.952793e-02 6.184007e-02
5.430 7.065040e-02 1.183850e-01 3.901294e-02 6.108332e-02
5.440 6.978596e-02 1.171491e-01 3.850466e-02 6.033584e-02
5.450 6.893210e-02 1.159261e-01 3.800300e-02 5.959750e-02
5.460 6.807728e-02 1.147159e-01 3.750824e-02 5.884258e-02
5.470 6.723306e-02 1.135183e-01 3.701993e-02 5.809721e-02
5.480 6.639931e-02 1.123332e-01 3.653797e-02 5.736129e-02
5.490 6.557590e-02 1.111605e-01 3.606229e-02 5.663469e-02
5.500 6.476270e-02 1.100000e-01 3.559280e-02 5.591730e-02
5.510 6.416625e-02 1.087939e-01 3.530438e-02 5.529237e-02
5.520 6.357530e-02 1.076010e-01 3.501830e-02 5.467442e-02
5.530 6.298979e-02 1.064211e-01 3.473454e-02 5.406337e-02
5.540 6.240967e-02 1.052543e-01 3.445308e-02 5.345916e-02
5.550 6.183490e-02 1.041002e-01 3.417390e-02 5.286170e-02
5.560 6.128088e-02 1.029587e-01 3.391940e-02 5.225776e-02
5.570 6.073183e-02 1.018298e-01 3.366679e-02 5.166071e-02
5.580 6.018769e-02 1.007133e-01 3.341606e-02 5.107049e-02
5.590 5.964843e-02 9.960897e-02 3.316721e-02 5.048701e-02
5.600 5.911400e-02 9.851678e-02 3.292020e-02 4.991020e-02
5.610 5.855954e-02 9.743656e-02 3.266553e-02 4.930542e-02
5.620 5.801027e-02 9.636819e-02 3.241283e-02 4.870797e-02
5.630 5.746616e-02 9.531153e-02 3.216209e-02 4.811776e-02
5.640 5.692715e-02 9.426646e-02 3.191328e-02 4.753470e-02
5.650 5.639320e-02 9.323285e-02 3.166640e-02 4.695870e-02
5.660 5.583822e-02 9.221057e-02 3.141159e-02 4.635297e-02
5.670 5.528871e-02 9.119950e-02 3.115883e-02 4.575506e-02
5.680 5.474460e-02 9.019952e-02 3.090811e-02 4.516486e-02
5.690 5.420585e-02 8.921050e-02 3.065940e-02 4.458227e-02
5.700 5.367240e-02 8.823232e-02 3.041270e-02 4.400720e-02
5.710 5.312513e-02 8.726487e-02 3.013856e-02 4.342234e-02
5.720 5.258345e-02 8.630803e-02 2.986690e-02 4.284525e-02
5.730 5.204728e-02 8.536168e-02 2.959768e-02 4.227583e-02
5.740 5.151659e-02 8.442571e-02 2.933089e-02 4.171398e-02
5.750 5.099130e-02 8.350000e-02 2.906650e-02 4.115960e-02
5.760 5.049322e-02 8.251686e-02 2.867594e-02 4.070484e-02
5.770 5.000001e-02 8.154529e-02 2.829064e-02 4.025511e-02
5.780 4.951162e-02 8.058516e-02 2.791051e-02 3.981034e-02
5.790 4.902800e-02 7.963634e-02 2.753548e-02 3.937049e-02
5.800 4.854910e-02 7.869869e-02 2.716550e-02 3.893550e-02
5.810 4.805880e-02 7.777208e-02 2.675455e-02 3.850191e-02
5.820 4.757344e-02 7.685638e-02 2.634982e-02 3.807315e-02
5.830 4.709299e-02 7.595146e-02 2.595122e-02 3.764916e-02
5.840 4.661740e-02 7.505719e-02 2.555864e-02 3.722990e-02
5.850 4.614660e-02 7.417346e-02 2.517200e-02 3.681530e-02
5.860 4.565577e-02 7.330013e-02 2.476003e-02 3.638114e-02
5.870 4.517016e-02 7.243708e-02 2.435481e-02 3.595210e-02
5.880 4.468971e-02 7.158419e-02 2.395622e-02 3.552812e-02
5.890 4.421438e-02 7.074135e-02 2.356415e-02 3.510914e-02
5.900 4.374410e-02 6.990843e-02 2.317850e-02 3.469510e-02
5.910 4.325270e-02 6.908532e-02 2.276533e-02 3.426032e-02
5.920 4.276683e-02 6.827190e-02 2.235953e-02 3.383099e-02
5.930 4.228641e-02 6.746805e-02 2.196095e-02 3.340703e-02
5.940 4.181139e-02 6.667367e-02 2.156949e-02 3.298839e-02
5.950 4.134170e-02 6.588864e-02 2.118500e-02 3.257500e-02
5.960 4.085894e-02 6.511286e-02 2.078998e-02 3.213934e-02
5.970 4.038181e-02 6.434621e-02 2.040233e-02 3.170951e-02
5.980 3.991025e-02 6.358859e-02 2.002190e-02 3.128543e-02
5.990 3.944421e-02 6.283989e-02 1.964857e-02 3.086702e-02
6.000 3.898360e-02 6.210000e-02 1.928220e-02 3.045420e-02
6.010 3.855602e-02 6.141180e-02 1.900235e-02 3.001696e-02
6.020 3.813314e-02 6.073123e-02 1.872657e-02 2.958601e-02
6.030 3.771489e-02 6.005821e-02 1.845479e-02 2.916123e-02
6.040 3.730122e-02 5.939264e-02 1.818695e-02 2.874256e-02
6.050 3.689210e-02 5.873444e-02 1.792300e-02 2.832990e-02
6.060 3.647326e-02 5.808354e-02 1.766178e-02 2.789156e-02
6.070 3.605917e-02 5.743986e-02 1.740436e-02 2.746001e-02
6.080 3.564978e-02 5.680330e-02 1.715069e-02 2.703513e-02
6.090 3.524504e-02 5.617381e-02 1.690072e-02 2.661683e-02
6.100 3.484490e-02 5.555128e-02 1.665440e-02 2.620500e-02
6.110 3.442551e-02 5.493566e-02 1.639260e-02 2.576552e-02
6.120 3.401116e-02 5.432686e-02 1.613491e-02 2.533342e-02
6.130 3.360180e-02 5.372481e-02 1.588127e-02 2.490856e-02
6.140 3.319737e-02 5.312942e-02 1.563162e-02 2.449083e-02
6.150 3.279780e-02 5.254064e-02 1.538590e-02 2.408010e-02
6.160 3.237774e-02 5.195838e-02 1.512337e-02 2.363929e-02
6.170 3.196305e-02 5.138257e-02 1.486532e-02 2.320656e-02
6.180 3.155368e-02 5.081315e-02 1.461168e-02 2.278174e-02
6.190 3.114955e-02 5.025003e-02 1.436236e-02 2.236470e-02
6.200 3.075060e-02 4.969316e-02 1.411730e-02 2.195530e-02
6.210 3.034679e-02 4.914246e-02 1.387265e-02 2.154632e-02
6.220 2.994829e-02 4.859786e-02 1.363223e-02 2.114497e-02
6.230 2.955502e-02 4.805929e-02 1.339598e-02 2.075109e-02
6.240 2.916691e-02 4.752669e-02 1.316383e-02 2.036454e-02
6.250 2.878390e-02 4.700000e-02 1.293570e-02 1.998520e-02
6.260 2.848072e-02 4.649104e-02 1.280096e-02 1.977246e-02
6.270 2.818073e-02 4.598759e-02 1.266763e-02 1.956198e-02
6.280 2.788391e-02 4.548960e-02 1.253568e-02 1.935375e-02
6.290 2.759021e-02 4.499699e-02 1.240511e-02 1.914773e-02
6.300 2.729960e-02 4.450972e-02 1.227590e-02 1.894390e-02
6.310 2.701284e-02 4.402773e-02 1.215912e-02 1.876316e-02
6.320 2.672909e-02 4.355096e-02 1.204345e-02 1.858415e-02
6.330 2.644832e-02 4.307935e-02 1.192888e-02 1.840685e-02
6.340 2.617050e-02 4.261284e-02 1.181540e-02 1.823124e-02
6.350 2.589560e-02 4.215139e-02 1.170300e-02 1.805730e-02
6.360 2.560853e-02 4.169494e-02 1.158611e-02 1.787641e-02
6.370 2.532463e-02 4.124343e-02 1.147038e-02 1.769734e-02
6.380 2.504389e-02 4.079680e-02 1.135582e-02 1.752005e-02
6.390 2.476626e-02 4.035502e-02 1.124239e-02 1.734455e-02
6.400 2.449170e-02 3.991802e-02 1.113010e-02 1.717080e-02
6.410 2.420425e-02 3.948575e-02 1.101309e-02 1.698972e-02
6.420 2.392018e-02 3.905816e-02 1.089730e-02 1.681055e-02
6.430 2.363944e-02 3.863520e-02 1.078273e-02 1.663327e-02
6.440 2.336199e-02 3.821682e-02 1.066937e-02 1.645786e-02
6.450 2.308780e-02 3.780298e-02 1.055720e-02 1.628430e-02
6.460 2.280724e-02 3.739361e-02 1.044226e-02 1.610272e-02
6.470 2.253010e-02 3.698868e-02 1.032858e-02 1.592316e-02
6.480 2.225632e-02 3.658813e-02 1.021613e-02 1.574560e-02
6.490 2.198587e-02 3.619192e-02 1.010491e-02 1.557002e-02
6.500 2.171870e-02 3.580000e-02 9.994900e-03 1.539640e-02
6.510 2.148152e-02 3.540352e-02 9.893024e-03 1.521288e-02
6.520 2.124692e-02 3.501144e-02 9.792187e-03 1.503154e-02
6.530 2.101489e-02 3.462369e-02 9.692377e-03 1.485237e-02
6.540 2.078539e-02 3.424024e-02 9.593585e-03 1.467533e-02
6.550 2.055840e-02 3.386104e-02 9.495800e-03 1.450040e-02
6.560 2.032820e-02 3.348604e-02 9.396011e-03 1.431630e-02
6.570 2.010058e-02 3.311518e-02 9.297270e-03 1.413455e-02
6.580 1.987551e-02 3.274844e-02 9.199567e-03 1.395510e-02
6.590 1.965296e-02 3.238576e-02 9.102890e-03 1.377792e-02
6.600 1.943290e-02 3.202709e-02 9.007230e-03 1.360300e-02
6.610 1.920240e-02 3.167240e-02 8.907326e-03 1.341861e-02
6.620 1.897463e-02 3.132164e-02 8.808531e-03 1.323672e-02
6.630 1.874956e-02 3.097476e-02 8.710831e-03 1.305729e-02
6.640 1.852716e-02 3.063172e-02 8.614215e-03 1.288030e-02
6.650 1.830740e-02 3.029248e-02 8.518670e-03 1.270570e-02
6.660 1.807655e-02 2.995699e-02 8.418634e-03 1.252092e-02
6.670 1.784861e-02 2.962523e-02 8.319773e-03 1.233883e-02
6.680 1.762355e-02 2.929713e-02 8.222072e-03 1.215939e-02
6.690 1.740132e-02 2.897267e-02 8.125519e-03 1.198256e-02
6.700 1.718190e-02 2.865181e-02 8.030100e-03 1.180830e-02
6.710 1.695560e-02 2.833450e-02 7.929282e-03 1.163017e-02
6.720 1.673227e-02 2.802070e-02 7.829730e-03 1.145472e-02
6.730 1.651189e-02 2.771037e-02 7.731428e-03 1.128192e-02
6.740 1.629441e-02 2.740349e-02 7.634359e-03 1.111173e-02
6.750 1.607980e-02 2.710000e-02 7.538510e-03 1.094410e-02
6.760 1.588273e-02 2.674557e-02 7.433696e-03 1.080762e-02
6.770 1.568807e-02 2.639578e-02 7.330339e-03 1.067284e-02
6.780 1.549580e-02 2.605056e-02 7.228418e-03 1.053974e-02
6.790 1.530589e-02 2.570986e-02 7.127916e-03 1.040830e-02
6.800 1.511830e-02 2.537362e-02 7.028810e-03 1.027850e-02
6.810 1.492584e-02 2.504177e-02 6.923136e-03 1.014876e-02
6.820 1.473583e-02 2.471426e-02 6.819051e-03 1.002065e-02
6.830 1.454824e-02 2.439103e-02 6.716530e-03 9.894159e-03
6.840 1.436304e-02 2.407204e-02 6.615551e-03 9.769266e-03
6.850 1.418020e-02 2.375721e-02 6.516090e-03 9.645950e-03
6.860 1.398741e-02 2.344650e-02 6.410157e-03 9.515991e-03
6.870 1.379724e-02 2.313986e-02 6.305947e-03 9.387783e-03
6.880 1.360965e-02 2.283722e-02 6.203430e-03 9.261302e-03
6.890 1.342462e-02 2.253854e-02 6.102580e-03 9.136526e-03
6.900 1.324210e-02 2.224377e-02 6.003370e-03 9.013430e-03
6.910 1.304893e-02 2.195286e-02 5.897132e-03 8.883218e-03
6.920 1.285857e-02 2.166575e-02 5.792774e-03 8.754887e-03
6.930 1.267099e-02 2.138239e-02 5.690262e-03 8.628409e-03
6.940 1.248615e-02 2.110274e-02 5.589565e-03 8.503759e-03
6.950 1.230400e-02 2.082675e-02 5.490650e-03 8.380910e-03
6.960 1.211302e-02 2.055437e-02 5.388613e-03 8.249814e-03
6.970 1.192501e-02 2.028555e-02 5.288473e-03 8.120769e-03
6.980 1.173992e-02 2.002024e-02 5.190194e-03 7.993743e-03
6.990 1.155769e-02 1.975841e-02 5.093741e-03 7.868704e-03
7.000 1.137830e-02 1.950000e-02 4.999080e-03 7.745620e-03
7.010 1.120277e-02 1.920381e-02 4.923922e-03 7.610607e-03
7.020 1.102994e-02 1.891211e-02 4.849894e-03 7.477946e-03
7.030 1.085978e-02 1.862484e-02 4.776978e-03 7.347599e-03
7.040 1.069225e-02 1.834194e-02 4.705159e-03 7.219523e-03
7.050 1.052730e-02 1.806334e-02 4.634420e-03 7.093680e-03
7.060 1.035397e-02 1.778897e-02 4.563583e-03 6.957618e-03
7.070 1.018350e-02 1.751876e-02 4.493830e-03 6.824165e-03
7.080 1.001583e-02 1.725266e-02 4.425142e-03 6.693272e-03
7.090 9.850922e-03 1.699060e-02 4.357504e-03 6.564890e-03
7.100 9.688730e-03 1.673252e-02 4.290900e-03 6.438970e-03
7.110 9.514886e-03 1.647836e-02 4.219884e-03 6.302352e-03
7.120 9.344162e-03 1.622807e-02 4.150043e-03 6.168633e-03
7.130 9.176501e-03 1.598157e-02 4.081358e-03 6.037752e-03
7.140 9.011848e-03 1.573882e-02 4.013810e-03 5.909647e-03
7.150 8.850150e-03 1.549975e-02 3.947380e-03 5.784260e-03
7.160 8.675692e-03 1.526432e-02 3.876154e-03 5.646954e-03
7.170 8.504674e-03 1.503246e-02 3.806212e-03 5.512908e-03
7.180 8.337026e-03 1.480413e-02 3.737533e-03 5.382043e-03
7.190 8.172683e-03 1.457926e-02 3.670093e-03 5.254285e-03
7.200 8.011580e-03 1.435781e-02 3.603870e-03 5.129560e-03
7.210 7.845421e-03 1.413972e-02 3.534589e-03 5.000805e-03
7.220 7.682709e-03 1.392495e-02 3.466640e-03 4.875281e-03
7.230 7.523371e-03 1.371344e-02 3.399997e-03 4.752908e-03
7.240 7.367337e-03 1.350514e-02 3.334635e-03 4.633607e-03
7.250 7.214540e-03 1.330000e-02 3.270530e-03 4.517300e-03
7.260 7.101475e-03 1.307309e-02 3.214169e-03 4.443410e-03
7.270 6.990182e-03 1.285005e-02 3.158779e-03 4.370729e-03
7.280 6.880634e-03 1.263082e-02 3.104343e-03 4.299236e-03
7.290 6.772802e-03 1.241532e-02 3.050846e-03 4.228913e-03
7.300 6.666660e-03 1.220350e-02 2.998270e-03 4.159740e-03
7.310 6.562163e-03 1.199530e-02 2.943917e-03 4.094719e-03
7.320 6.459304e-03 1.179065e-02 2.890549e-03 4.030714e-03
7.330 6.358057e-03 1.158949e-02 2.838148e-03 3.967710e-03
7.340 6.258398e-03 1.139176e-02 2.786698e-03 3.905690e-03
7.350 6.160300e-03 1.119741e-02 2.736180e-03 3.844640e-03
7.360 6.055524e-03 1.100637e-02 2.681632e-03 3.779444e-03
7.370 5.952530e-03 1.081859e-02 2.628171e-03 3.715354e-03
7.380 5.851288e-03 1.063401e-02 2.575777e-03 3.652350e-03
7.390 5.751768e-03 1.045259e-02 2.524427e-03 3.590415e-03
7.400 5.653940e-03 1.027425e-02 2.474100e-03 3.529530e-03
7.410 5.548832e-03 1.009897e-02 2.419308e-03 3.464129e-03
7.420 5.445678e-03 9.926668e-03 2.365730e-03 3.399939e-03
7.430 5.344442e-03 9.757309e-03 2.313338e-03 3.336939e-03
7.440 5.245087e-03 9.590840e-03 2.262107e-03 3.275107e-03
7.450 5.147580e-03 9.427211e-03 2.212010e-03 3.214420e-03
7.460 5.046735e-03 9.266373e-03 2.158064e-03 3.151239e-03
7.470 4.947866e-03 9.108280e-03 2.105434e-03 3.089299e-03
7.480 4.850934e-03 8.952884e-03 2.054087e-03 3.028577e-03
7.490 4.755901e-03 8.800139e-03 2.003993e-03 2.969048e-03
7.500 4.662730e-03 8.650000e-03 1.955120e-03 2.910690e-03
7.510 4.589295e-03 8.524923e-03 1.907725e-03 2.861979e-03
7.520 4.517017e-03 8.401654e-03 1.861479e-03 2.814083e-03
7.530 4.445877e-03 8.280167e-03 1.816354e-03 2.766988e-03
7.540 4.375857e-03 8.160438e-03 1.772324e-03 2.720681e-03
7.550 4.306940e-03 8.042439e-03 1.729360e-03 2.675150e-03
7.560 4.237908e-03 7.926147e-03 1.682806e-03 2.628735e-03
7.570 4.169983e-03 7.811536e-03 1.637505e-03 2.583125e-03
7.580 4.103146e-03 7.698583e-03 1.593424e-03 2.538307e-03
7.590 4.037381e-03 7.587263e-03 1.550530e-03 2.494267e-03
7.600 3.972670e-03 7.477552e-03 1.508790e-03 2.450990e-03
7.610 3.903443e-03 7.369428e-03 1.461846e-03 2.404420e-03
7.620 3.835422e-03 7.262868e-03 1.416363e-03 2.358734e-03
7.630 3.768587e-03 7.157848e-03 1.372295e-03 2.313917e-03
7.640 3.702916e-03 7.054347e-03 1.329598e-03 2.269951e-03
7.650 3.638390e-03 6.952342e-03 1.288230e-03 2.226820e-03
7.660 3.568932e-03 6.851812e-03 1.240742e-03 2.180065e-03
7.670 3.500800e-03 6.752736e-03 1.195004e-03 2.134293e-03
7.680 3.433969e-03 6.655093e-03 1.150952e-03 2.089481e-03
7.690 3.368414e-03 6.558862e-03 1.108524e-03 2.045610e-03
7.700 3.304110e-03 6.464022e-03 1.067660e-03 2.002660e-03
7.710 3.236099e-03 6.370553e-03 1.024394e-03 1.957877e-03
7.720 3.169488e-03 6.278436e-03 9.828823e-04 1.914096e-03
7.730 3.104249e-03 6.187651e-03 9.430522e-04 1.871294e-03
7.740 3.040352e-03 6.098179e-03 9.048363e-04 1.829449e-03
7.750 2.977770e-03 6.010000e-03 8.681690e-04 1.788540e-03
7.760 2.919818e-03 5.903271e-03 8.530465e-04 1.756647e-03
7.770 2.862993e-03 5.798438e-03 8.381873e-04 1.725322e-03
7.780 2.807275e-03 5.695466e-03 8.235870e-04 1.694556e-03
7.790 2.752641e-03 5.594323e-03 8.092411e-04 1.664339e-03
7.800 2.699070e-03 5.494976e-03 7.951450e-04 1.634660e-03
7.810 2.642604e-03 5.397394e-03 7.844732e-04 1.604825e-03
7.820 2.587320e-03 5.301544e-03 7.739445e-04 1.575534e-03
7.830 2.533192e-03 5.207396e-03 7.635572e-04 1.546778e-03
7.840 2.480197e-03 5.114921e-03 7.533094e-04 1.518546e-03
7.850 2.428310e-03 5.024087e-03 7.431990e-04 1.490830e-03
7.860 2.371565e-03 4.934867e-03 7.325067e-04 1.460885e-03
7.870 2.316146e-03 4.847231e-03 7.219683e-04 1.431541e-03
7.880 2.262023e-03 4.761151e-03 7.115815e-04 1.402787e-03
7.890 2.209164e-03 4.676600e-03 7.013441e-04 1.374611e-03
7.900 2.157540e-03 4.593551e-03 6.912540e-04 1.347000e-03
7.910 2.100445e-03 4.511976e-03 6.805376e-04 1.316920e-03
7.920 2.044861e-03 4.431850e-03 6.699874e-04 1.287512e-03
7.930 1.990748e-03 4.353147e-03 6.596008e-04 1.258761e-03
7.940 1.938067e-03 4.275842e-03 6.493751e-04 1.230652e-03
7.950 1.886780e-03 4.199909e-03 6.393080e-04 1.203170e-03
7.960 1.829219e-03 4.125325e-03 6.285637e-04 1.172921e-03
7.970 1.773415e-03 4.052065e-03 6.179999e-04 1.143432e-03
7.980 1.719313e-03 3.980106e-03 6.076137e-04 1.114685e-03
7.990 1.666861e-03 3.909426e-03 5.974020e-04 1.086660e-03
8.000 1.473704e-03 3.945259e-03 4.892446e-04 9.473215e-04
8.010 1.432781e-03 3.877471e-03 4.733424e-04 9.232445e-04
8.020 1.392693e-03 3.810679e-03 4.578330e-04 8.996469e-04
8.030 1.353432e-03 3.744872e-03 4.427105e-04 8.765221e-04
8.040 1.314988e-03 3.680038e-03 4.279694e-04 8.538638e-04
8.050 1.277353e-03 3.616165e-03 4.136037e-04 8.316654e-04
8.060 1.240517e-03 3.553240e-03 3.996078e-04 8.099208e-04
8.070 1.204472e-03 3.491253e-03 3.859759e-04 7.886235e-04
8.080 1.169207e-03 3.430192e-03 3.727022e-04 7.677671e-04
8.090 1.134714e-03 3.370045e-03 3.597809e-04 7.473456e-04
8.100 1.100983e-03 3.310801e-03 3.472062e-04 7.273526e-04
8.110 1.068004e-03 3.252449e-03 3.349723e-04 7.077820e-04
8.120 1.035769e-03 3.194978e-03 3.230734e-04 6.886276e-04
8.130 1.004267e-03 3.138377e-03 3.115037e-04 6.698833e-04
8.140 9.734889e-04 3.082635e-03 3.002575e-04 6.515431e-04
8.150 9.434254e-04 3.027742e-03 2.893289e-04 6.336010e-04
8.160 9.140666e-04 2.973686e-03 2.787122e-04 6.160509e-04
8.170 8.854028e-04 2.920457e-03 2.684017e-04 5.988869e-04
8.180 8.574243e-04 2.868044e-03 2.583914e-04 5.821032e-04
8.190 8.301214e-04 2.816438e-03 2.486758e-04 5.656938e-04
8.200 8.034843e-04 2.765628e-03 2.392492e-04 5.496529e-04
8.210 7.775032e-04 2.715604e-03 2.301057e-04 5.339747e-04
8.220 7.521682e-04 2.666356e-03 2.212397e-04 5.186536e-04
8.230 7.274696e-04 2.617874e-03 2.126457e-04 5.036838e-04
8.240 7.033975e-04 2.570147e-03 2.043179e-04 4.890596e-04
8.250 6.799421e-04 2.523168e-03 1.962508e-04 4.747754e-04
8.260 6.570936e-04 2.476925e-03 1.884388e-04 4.608257e-04
8.270 6.348419e-04 2.431409e-03 1.808763e-04 4.472049e-04
8.280 6.131775e-04 2.386611e-03 1.735579e-04 4.339075e-04
8.290 5.920903e-04 2.342521e-03 1.664781e-04 4.209280e-04
8.300 5.715705e-04 2.299131e-03 1.596316e-04 4.082612e-04
8.310 5.516083e-04 2.256431e-03 1.530128e-04 3.959015e-04
8.320 5.321940e-04 2.214411e-03 1.466165e-04 3.838437e-04
8.330 5.133177e-04 2.173064e-03 1.404374e-04 3.720825e-04
8.340 4.949697e-04 2.132379e-03 1.344703e-04 3.606127e-04
8.350 4.771402e-04 2.092349e-03 1.287100e-04 3.494290e-04
8.360 4.598195e-04 2.052965e-03 1.231512e-04 3.385264e-04
8.370 4.429980e-04 2.014218e-03 1.177890e-04 3.278997e-04
8.380 4.266661e-04 1.976099e-03 1.126183e-04 3.175440e-04
8.390 4.108140e-04 1.938600e-03 1.076342e-04 3.074541e-04
8.400 3.954324e-04 1.901713e-03 1.028316e-04 2.976251e-04
8.410 3.805116e-04 1.865429e-03 9.820583e-05 2.880522e-04
8.420 3.660423e-04 1.829741e-03 9.375201e-05 2.787304e-04
8.430 3.520151e-04 1.794640e-03 8.946542e-05 2.696550e-04
8.440 3.384206e-04 1.760118e-03 8.534140e-05 2.608211e-04
8.450 3.252495e-04 1.726167e-03 8.137535e-05 2.522240e-04
8.460 3.124927e-04 1.692780e-03 7.756273e-05 2.438592e-04
8.470 3.001409e-04 1.659949e-03 7.389908e-05 2.357218e-04
8.480 2.881852e-04 1.627666e-03 7.038000e-05 2.278075e-04
8.490 2.766166e-04 1.595923e-03 6.700116e-05 2.201116e-04
8.500 2.654261e-04 1.564714e-03 6.375831e-05 2.126296e-04
8.510 2.546049e-04 1.534030e-03 6.064727e-05 2.053572e-04
8.520 2.441443e-04 1.503864e-03 5.766394e-05 1.982900e-04
8.530 2.340356e-04 1.474210e-03 5.480427e-05 1.914236e-04
8.540 2.242702e-04 1.445059e-03 5.206430e-05 1.847538e-04
8.550 2.148396e-04 1.416406e-03 4.944016e-05 1.782763e-04
8.560 2.057355e-04 1.388241e-03 4.692803e-05 1.719869e-04
8.570 1.969495e-04 1.360560e-03 4.452418e-05 1.658817e-04
8.580 1.884735e-04 1.333355e-03 4.222495e-05 1.599563e-04
8.590 1.802995e-04 1.306619e-03 4.002678e-05 1.542070e-04
8.600 1.724193e-04 1.280345e-03 3.792614e-05 1.486296e-04
8.610 1.648251e-04 1.254528e-03 3.591963e-05 1.432203e-04
8.620 1.575092e-04 1.229159e-03 3.400389e-05 1.379752e-04
8.630 1.504639e-04 1.204233e-03 3.217566e-05 1.328906e-04
8.640 1.436817e-04 1.179744e-03 3.043175e-05 1.279625e-04
8.650 1.371550e-04 1.155685e-03 2.876903e-05 1.231874e-04
8.660 1.308767e-04 1.132049e-03 2.718448e-05 1.185617e-04
8.670 1.248395e-04 1.108831e-03 2.567512e-05 1.140816e-04
8.680 1.190362e-04 1.086025e-03 2.423809e-05 1.097436e-04
8.690 1.134600e-04 1.063624e-03 2.287057e-05 1.055444e-04
8.700 1.081041e-04 1.041622e-03 2.156982e-05 1.014803e-04
8.710 1.029615e-04 1.020014e-03 2.033320e-05 9.754811e-05
8.720 9.802591e-05 9.987933e-04 1.915811e-05 9.374442e-05
8.730 9.329068e-05 9.779546e-04 1.804206e-05 9.006595e-05
8.740 8.874949e-05 9.574920e-04 1.698259e-05 8.650949e-05
8.750 8.439612e-05 9.373998e-04 1.597736e-05 8.307187e-05
8.760 8.022446e-05 9.176726e-04 1.502406e-05 7.974996e-05
8.770 7.622853e-05 8.983047e-04 1.412048e-05 7.654070e-05
8.780 7.240248e-05 8.792907e-04 1.326447e-05 7.344108e-05
8.790 6.874057e-05 8.606254e-04 1.245393e-05 7.044814e-05
8.800 6.523722e-05 8.423032e-04 1.168686e-05 6.755897e-05
8.810 6.188693e-05 8.243190e-04 1.096131e-05 6.477071e-05
8.820 5.868437e-05 8.066676e-04 1.027539e-05 6.208057e-05
8.830 5.562429e-05 7.893438e-04 9.627286e-06 5.948579e-05
8.840 5.270161e-05 7.723426e-04 9.015244e-06 5.698368e-05
8.850 4.991133e-05 7.556589e-04 8.437570e-06 5.457159e-05
8.860 4.724862e-05 7.392878e-04 7.892632e-06 5.224691e-05
8.870 4.470873e-05 7.232245e-04 7.378859e-06 5.000712e-05
8.880 4.228706e-05 7.074640e-04 6.894737e-06 4.784972e-05
8.890 3.997911e-05 6.920017e-04 6.438809e-06 4.577225e-05
8.900 3.778053e-05 6.768328e-04 6.009675e-06 4.377235e-05
8.910 3.568706e-05 6.619527e-04 5.605990e-06 4.184764e-05
8.920 3.369457e-05 6.473567e-04 5.226461e-06 3.999586e-05
8.930 3.179906e-05 6.330403e-04 4.869849e-06 3.821475e-05
8.940 2.999661e-05 6.189991e-04 4.534963e-06 3.650212e-05
8.950 2.828345e-05 6.052287e-04 4.220664e-06 3.485583e-05
8.960 2.665591e-05 5.917245e-04 3.925860e-06 3.327377e-05
8.970 2.511043e-05 5.784825e-04 3.649505e-06 3.175389e-05
8.980 2.364356e-05 5.654982e-04 3.390598e-06 3.029420e-05
8.990 2.225196e-05 5.527675e-04 3.148185e-06 2.889273e-05
9.000 2.093239e-05 5.402863e-04 2.921352e-06 2.754758e-05
9.010 1.968172e-05 5.280504e-04 2.709227e-06 2.625688e-05
9.020 1.849693e-05 5.160558e-04 2.510977e-06 2.501881e-05
9.030 1.737510e-05 5.042985e-04 2.325810e-06 2.383159e-05
9.040 1.631339e-05 4.927746e-04 2.152970e-06 2.269351e-05
9.050 1.530909e-05 4.814802e-04 1.991738e-06 2.160287e-05
9.060 1.435955e-05 4.704114e-04 1.841428e-06 2.055802e-05
9.070 1.346224e-05 4.595645e-04 1.701390e-06 1.955737e-05
9.080 1.261471e-05 4.489357e-04 1.571006e-06 1.859936e-05
9.090 1.181461e-05 4.385214e-04 1.449688e-06 1.768247e-05
9.100 1.105967e-05 4.283178e-04 1.336879e-06 1.680522e-05
9.110 1.034770e-05 4.183215e-04 1.232050e-06 1.596618e-05
9.120 9.676612e-06 4.085289e-04 1.134702e-06 1.516396e-05
9.130 9.044378e-06 3.989364e-04 1.044360e-06 1.439718e-05
9.140 8.449065e-06 3.895408e-04 9.605765e-07 1.366454e-05
9.150 7.888811e-06 3.803384e-04 8.829268e-07 1.296476e-05
9.160 7.361833e-06 3.713261e-04 8.110107e-07 1.229658e-05
9.170 6.866419e-06 3.625004e-04 7.444503e-07 1.165880e-05
9.180 6.400928e-06 3.538582e-04 6.828888e-07 1.105026e-05
9.190 5.963792e-06 3.453962e-04 6.259901e-07 1.046980e-05
9.200 5.553506e-06 3.371112e-04 5.734376e-07 9.916340e-06
