# Fission Isotope Spectra
#  U235, Pu239, Pu241: Log-linear Interpolation of reported Huber spectra
#  U238: Log-linear Interpolation of Muller spectra 
#    
# The columns have the following definitions:
#   Enu: Antineutrino energy [MeV]
#   dNdE_XXX: Antineutrino spectrum [antineutrinos MeV^-1 fission^-1]
#    Enu      dNdE_U235      dNdE_U238     dNdE_Pu239     dNdE_Pu241
   11.25    6.12881e-07    1.13571e-05    4.99401e-06    1.25552e-06
   11.26      5.982e-07    1.11555e-05    4.92129e-06    1.22975e-06
   11.27    5.83871e-07    1.09574e-05    4.84964e-06    1.20452e-06
   11.28    5.69885e-07    1.07628e-05    4.77903e-06     1.1798e-06
   11.29    5.56234e-07    1.05716e-05    4.70945e-06    1.15559e-06
    11.3     5.4291e-07    1.03839e-05    4.64088e-06    1.13188e-06
   11.31    5.29905e-07    1.01995e-05    4.57331e-06    1.10865e-06
   11.32    5.17212e-07    1.00184e-05    4.50672e-06     1.0859e-06
   11.33    5.04823e-07    9.84045e-06     4.4411e-06    1.06362e-06
   11.34    4.92731e-07     9.6657e-06    4.37644e-06    1.04179e-06
   11.35    4.80928e-07    9.49405e-06    4.31272e-06    1.02041e-06
   11.36    4.69408e-07    9.32545e-06    4.24992e-06    9.99475e-07
   11.37    4.58163e-07    9.15985e-06    4.18804e-06    9.78965e-07
   11.38    4.47189e-07    8.99718e-06    4.12707e-06    9.58877e-07
   11.39    4.36477e-07    8.83741e-06    4.06698e-06      9.392e-07
    11.4    4.26021e-07    8.68047e-06    4.00776e-06    9.19927e-07
   11.41    4.15817e-07    8.52631e-06    3.94941e-06     9.0105e-07
   11.42    4.05856e-07     8.3749e-06    3.89191e-06     8.8256e-07
   11.43    3.96134e-07    8.22617e-06    3.83524e-06     8.6445e-07
   11.44    3.86645e-07    8.08009e-06     3.7794e-06    8.46711e-07
   11.45    3.77384e-07     7.9366e-06    3.72437e-06    8.29336e-07
   11.46    3.68344e-07    7.79566e-06    3.67014e-06    8.12318e-07
   11.47    3.59521e-07    7.65722e-06    3.61671e-06    7.95649e-07
   11.48    3.50909e-07    7.52124e-06    3.56405e-06    7.79322e-07
   11.49    3.42503e-07    7.38767e-06    3.51215e-06     7.6333e-07
    11.5    3.34299e-07    7.25648e-06    3.46102e-06    7.47667e-07
   11.51    3.26291e-07    7.12761e-06    3.41062e-06    7.32324e-07
   11.52    3.18475e-07    7.00104e-06    3.36097e-06    7.17297e-07
   11.53    3.10846e-07    6.87671e-06    3.31203e-06    7.02578e-07
   11.54    3.03401e-07    6.75459e-06    3.26381e-06     6.8816e-07
   11.55    2.96133e-07    6.63464e-06    3.21629e-06    6.74039e-07
   11.56    2.89039e-07    6.51681e-06    3.16946e-06    6.60208e-07
   11.57    2.82116e-07    6.40109e-06    3.12331e-06     6.4666e-07
   11.58    2.75358e-07    6.28741e-06    3.07783e-06     6.3339e-07
   11.59    2.68762e-07    6.17576e-06    3.03302e-06    6.20393e-07
    11.6    2.62324e-07    6.06608e-06    2.98886e-06    6.07662e-07
   11.61    2.56041e-07    5.95836e-06    2.94534e-06    5.95193e-07
   11.62    2.49907e-07    5.85255e-06    2.90246e-06    5.82979e-07
   11.63    2.43921e-07    5.74862e-06     2.8602e-06    5.71016e-07
   11.64    2.38078e-07    5.64653e-06    2.81855e-06    5.59299e-07
   11.65    2.32375e-07    5.54625e-06    2.77752e-06    5.47822e-07
   11.66    2.26809e-07    5.44776e-06    2.73708e-06    5.36581e-07
   11.67    2.21376e-07    5.35102e-06    2.69722e-06     5.2557e-07
   11.68    2.16073e-07    5.25599e-06    2.65795e-06    5.14785e-07
   11.69    2.10898e-07    5.16265e-06    2.61925e-06    5.04221e-07
    11.7    2.05846e-07    5.07097e-06    2.58112e-06    4.93875e-07
   11.71    2.00915e-07    4.98092e-06    2.54353e-06     4.8374e-07
   11.72    1.96102e-07    4.89246e-06     2.5065e-06    4.73814e-07
   11.73    1.91405e-07    4.80558e-06    2.47001e-06    4.64091e-07
   11.74     1.8682e-07    4.72024e-06    2.43404e-06    4.54567e-07
   11.75    1.82345e-07    4.63642e-06     2.3986e-06     4.4524e-07
   11.76    1.77977e-07    4.55408e-06    2.36368e-06    4.36103e-07
   11.77    1.73714e-07    4.47321e-06    2.32926e-06    4.27154e-07
   11.78    1.69553e-07    4.39377e-06    2.29535e-06    4.18389e-07
   11.79    1.65491e-07    4.31574e-06    2.26193e-06    4.09803e-07
    11.8    1.61527e-07     4.2391e-06      2.229e-06    4.01394e-07
   11.81    1.57658e-07    4.16382e-06    2.19654e-06    3.93157e-07
   11.82    1.53881e-07    4.08988e-06    2.16456e-06     3.8509e-07
   11.83    1.50195e-07    4.01725e-06    2.13304e-06    3.77187e-07
   11.84    1.46598e-07    3.94591e-06    2.10199e-06    3.69447e-07
   11.85    1.43086e-07    3.87583e-06    2.07138e-06    3.61866e-07
   11.86    1.39658e-07    3.80701e-06    2.04122e-06    3.54441e-07
   11.87    1.36313e-07     3.7394e-06     2.0115e-06    3.47167e-07
   11.88    1.33048e-07    3.67299e-06    1.98222e-06    3.40043e-07
   11.89    1.29861e-07    3.60777e-06    1.95335e-06    3.33066e-07
    11.9     1.2675e-07     3.5437e-06    1.92491e-06    3.26231e-07
   11.91    1.23714e-07    3.48077e-06    1.89689e-06    3.19537e-07
   11.92    1.20751e-07    3.41895e-06    1.86927e-06     3.1298e-07
   11.93    1.17858e-07    3.35824e-06    1.84205e-06    3.06557e-07
   11.94    1.15035e-07     3.2986e-06    1.81523e-06    3.00267e-07
   11.95    1.12279e-07    3.24002e-06     1.7888e-06    2.94105e-07
   11.96     1.0959e-07    3.18248e-06    1.76276e-06     2.8807e-07
   11.97    1.06965e-07    3.12597e-06    1.73709e-06    2.82159e-07
   11.98    1.04403e-07    3.07045e-06     1.7118e-06    2.76369e-07
   11.99    1.01902e-07    3.01593e-06    1.68688e-06    2.70697e-07
      12    9.94608e-08    2.96237e-06    1.66231e-06    2.65143e-07
   12.01    9.70784e-08    2.90976e-06    1.63811e-06    2.59702e-07
   12.02     9.4753e-08    2.85809e-06    1.61426e-06    2.54373e-07
   12.03    9.24833e-08    2.80733e-06    1.59076e-06    2.49153e-07
   12.04    9.02679e-08    2.75748e-06     1.5676e-06     2.4404e-07
   12.05    8.81057e-08    2.70851e-06    1.54477e-06    2.39032e-07
   12.06    8.59952e-08    2.66041e-06    1.52228e-06    2.34127e-07
   12.07    8.39353e-08    2.61317e-06    1.50011e-06    2.29323e-07
   12.08    8.19247e-08    2.56676e-06    1.47827e-06    2.24617e-07
   12.09    7.99623e-08    2.52118e-06    1.45675e-06    2.20008e-07
    12.1    7.80469e-08    2.47641e-06    1.43554e-06    2.15493e-07
   12.11    7.61773e-08    2.43243e-06    1.41464e-06    2.11071e-07
   12.12    7.43526e-08    2.38923e-06    1.39404e-06     2.0674e-07
   12.13    7.25716e-08     2.3468e-06    1.37374e-06    2.02498e-07
   12.14    7.08332e-08    2.30513e-06    1.35374e-06    1.98342e-07
   12.15    6.91365e-08    2.26419e-06    1.33403e-06    1.94272e-07
   12.16    6.74804e-08    2.22398e-06    1.31461e-06    1.90286e-07
   12.17     6.5864e-08    2.18449e-06    1.29547e-06    1.86381e-07
   12.18    6.42863e-08     2.1457e-06     1.2766e-06    1.82557e-07
   12.19    6.27464e-08    2.10759e-06    1.25802e-06     1.7881e-07
    12.2    6.12433e-08    2.07016e-06     1.2397e-06    1.75141e-07
   12.21    5.97763e-08     2.0334e-06    1.22165e-06    1.71547e-07
   12.22    5.83445e-08    1.99729e-06    1.20386e-06    1.68027e-07
   12.23    5.69469e-08    1.96182e-06    1.18634e-06    1.64579e-07
   12.24    5.55828e-08    1.92698e-06    1.16906e-06    1.61202e-07
   12.25    5.42514e-08    1.89276e-06    1.15204e-06    1.57894e-07
   12.26    5.29518e-08    1.85915e-06    1.13527e-06    1.54654e-07
   12.27    5.16834e-08    1.82613e-06    1.11874e-06     1.5148e-07
   12.28    5.04454e-08     1.7937e-06    1.10245e-06    1.48372e-07
   12.29     4.9237e-08    1.76185e-06     1.0864e-06    1.45327e-07
    12.3    4.80576e-08    1.73056e-06    1.07058e-06    1.42345e-07
   12.31    4.69065e-08    1.69983e-06    1.05499e-06    1.39424e-07
   12.32    4.57829e-08    1.66964e-06    1.03963e-06    1.36563e-07
   12.33    4.46862e-08    1.63999e-06    1.02449e-06    1.33761e-07
   12.34    4.36158e-08    1.61087e-06    1.00958e-06    1.31016e-07
   12.35     4.2571e-08    1.58226e-06    9.94878e-07    1.28328e-07
   12.36    4.15513e-08    1.55416e-06    9.80392e-07    1.25694e-07
   12.37     4.0556e-08    1.52656e-06    9.66118e-07    1.23115e-07
   12.38    3.95845e-08    1.49946e-06    9.52051e-07    1.20589e-07
   12.39    3.86363e-08    1.47283e-06    9.38189e-07    1.18114e-07
    12.4    3.77108e-08    1.44667e-06    9.24529e-07     1.1569e-07
   12.41    3.68075e-08    1.42098e-06    9.11068e-07    1.13316e-07
   12.42    3.59258e-08    1.39575e-06    8.97803e-07    1.10991e-07
   12.43    3.50652e-08    1.37096e-06    8.84731e-07    1.08713e-07
   12.44    3.42253e-08    1.34661e-06    8.71849e-07    1.06483e-07
   12.45    3.34055e-08     1.3227e-06    8.59155e-07    1.04298e-07
   12.46    3.26053e-08    1.29921e-06    8.46646e-07    1.02157e-07
   12.47    3.18242e-08    1.27614e-06    8.34319e-07    1.00061e-07
   12.48    3.10619e-08    1.25348e-06    8.22171e-07    9.80078e-08
   12.49    3.03179e-08    1.23122e-06      8.102e-07    9.59966e-08
    12.5    2.95917e-08    1.20935e-06    7.98404e-07    9.40267e-08
   12.51    2.88828e-08    1.18788e-06    7.86779e-07    9.20973e-08
   12.52     2.8191e-08    1.16678e-06    7.75323e-07    9.02074e-08
   12.53    2.75157e-08    1.14606e-06    7.64035e-07    8.83563e-08
   12.54    2.68566e-08    1.12571e-06     7.5291e-07    8.65432e-08
   12.55    2.62133e-08    1.10572e-06    7.41948e-07    8.47673e-08
   12.56    2.55853e-08    1.08608e-06    7.31145e-07    8.30279e-08
   12.57    2.49725e-08    1.06679e-06      7.205e-07    8.13241e-08
   12.58    2.43743e-08    1.04785e-06    7.10009e-07    7.96553e-08
   12.59    2.37904e-08    1.02924e-06    6.99672e-07    7.80208e-08
    12.6    2.32206e-08    1.01096e-06    6.89484e-07    7.64198e-08
   12.61    2.26643e-08     9.9301e-07    6.79445e-07    7.48516e-08
   12.62    2.21214e-08    9.75376e-07    6.69553e-07    7.33156e-08
   12.63    2.15915e-08    9.58055e-07    6.59804e-07    7.18112e-08
   12.64    2.10743e-08    9.41041e-07    6.50197e-07    7.03376e-08
   12.65    2.05695e-08     9.2433e-07     6.4073e-07    6.88942e-08
   12.66    2.00768e-08    9.07915e-07    6.31401e-07    6.74805e-08
   12.67    1.95959e-08    8.91792e-07    6.22208e-07    6.60958e-08
   12.68    1.91265e-08    8.75955e-07    6.13149e-07    6.47395e-08
   12.69    1.86683e-08    8.60399e-07    6.04221e-07     6.3411e-08
    12.7    1.82212e-08     8.4512e-07    5.95424e-07    6.21098e-08
   12.71    1.77847e-08    8.30112e-07    5.86755e-07    6.08353e-08
   12.72    1.73587e-08     8.1537e-07    5.78211e-07    5.95869e-08
   12.73    1.69429e-08     8.0089e-07    5.69793e-07    5.83642e-08
   12.74     1.6537e-08    7.86668e-07    5.61496e-07    5.71665e-08
   12.75    1.61409e-08    7.72698e-07    5.53321e-07    5.59935e-08
   12.76    1.57543e-08    7.58976e-07    5.45265e-07    5.48445e-08
   12.77    1.53769e-08    7.45497e-07    5.37326e-07     5.3719e-08
   12.78    1.50086e-08    7.32258e-07    5.29502e-07    5.26167e-08
   12.79     1.4649e-08    7.19255e-07    5.21793e-07     5.1537e-08
    12.8    1.42981e-08    7.06482e-07    5.14195e-07    5.04794e-08
   12.81    1.39556e-08    6.93936e-07    5.06709e-07    4.94436e-08
   12.82    1.36213e-08    6.81612e-07    4.99331e-07     4.8429e-08
   12.83    1.32951e-08    6.69508e-07    4.92061e-07    4.74352e-08
   12.84    1.29766e-08    6.57618e-07    4.84896e-07    4.64618e-08
   12.85    1.26658e-08     6.4594e-07    4.77836e-07    4.55084e-08
   12.86    1.23624e-08    6.34469e-07    4.70879e-07    4.45746e-08
   12.87    1.20662e-08    6.23202e-07    4.64023e-07    4.36599e-08
   12.88    1.17772e-08    6.12135e-07    4.57267e-07     4.2764e-08
   12.89    1.14951e-08    6.01264e-07    4.50609e-07    4.18864e-08
    12.9    1.12197e-08    5.90587e-07    4.44048e-07    4.10269e-08
   12.91     1.0951e-08    5.80099e-07    4.37583e-07     4.0185e-08
   12.92    1.06887e-08    5.69797e-07    4.31212e-07    3.93604e-08
   12.93    1.04326e-08    5.59678e-07    4.24933e-07    3.85527e-08
   12.94    1.01827e-08    5.49739e-07    4.18746e-07    3.77616e-08
   12.95    9.93881e-09    5.39977e-07    4.12649e-07    3.69867e-08
   12.96    9.70074e-09    5.30387e-07    4.06641e-07    3.62278e-08
   12.97    9.46837e-09    5.20968e-07     4.0072e-07    3.54843e-08
   12.98    9.24157e-09    5.11717e-07    3.94886e-07    3.47562e-08
   12.99     9.0202e-09     5.0263e-07    3.89136e-07     3.4043e-08
      13    8.80413e-09    4.93704e-07     3.8347e-07    3.33444e-08
